Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3507,18,Female,Shirt,Clothing,57.0,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,,Cash,Fortnightly
3508,46,Female,Handbag,Accessories,65.0,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,No,,Credit Card,Every 3 Months
3509,52,Female,Pants,Clothing,54.0,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,No,,Bank Transfer,Weekly
3510,50,Female,T-shirt,Clothing,22.0,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,No,,Venmo,Bi-Weekly
3511,49,Female,Sneakers,Footwear,96.0,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,No,,Venmo,Monthly
3512,69,Female,Jewelry,Accessories,81.0,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,,Credit Card,Every 3 Months
3513,36,Female,Shirt,Clothing,46.0,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,No,,Debit Card,Quarterly
3514,30,Female,Blouse,Clothing,74.0,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,,Credit Card,Fortnightly
3515,25,Female,Sneakers,Footwear,50.0,Georgia,XL,Gray,Winter,4.7,No,Express,No,No,,Cash,Monthly
3516,19,Female,Dress,Clothing,80.0,South Dakota,XL,Charcoal,Winter,4.0,No,Next Day Air,No,No,,Debit Card,Bi-Weekly
3517,34,Female,Boots,Footwear,56.0,South Carolina,S,White,Summer,4.0,No,Free Shipping,No,No,,PayPal,Bi-Weekly
3518,29,Female,Skirt,Clothing,69.0,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,No,,Debit Card,Every 3 Months
3519,50,Female,Shirt,Clothing,97.0,Colorado,M,Black,Spring,4.2,No,Standard,No,No,,PayPal,Quarterly
3520,31,Female,Shorts,Clothing,66.0,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,No,,Bank Transfer,Fortnightly
3521,41,Female,Hat,Accessories,70.0,Georgia,S,Brown,Spring,3.1,No,Express,No,No,,Bank Transfer,Monthly
3522,52,Female,Shoes,Footwear,50.0,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,No,,Venmo,Weekly
3523,27,Female,Pants,Clothing,85.0,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,No,,Cash,Quarterly
3524,49,Female,Backpack,Accessories,59.0,Nevada,M,Cyan,Summer,2.8,No,Standard,No,No,,Cash,Fortnightly
3525,69,Female,Pants,Clothing,74.0,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,No,,Credit Card,Monthly
3526,45,Female,Sunglasses,Accessories,38.0,Wyoming,L,Olive,Winter,3.5,No,Standard,No,No,,Bank Transfer,Annually
3527,20,Female,Sweater,Clothing,99.0,Massachusetts,M,Olive,Spring,3.8,No,Express,No,No,,PayPal,Every 3 Months
3528,25,Female,Blouse,Clothing,97.0,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,No,,Cash,Weekly
3529,38,Female,Scarf,Accessories,67.0,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,No,,PayPal,Annually
3530,55,Female,T-shirt,Clothing,20.0,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,No,,Bank Transfer,Weekly
3531,62,Female,Sunglasses,Accessories,45.0,Oklahoma,L,Black,Spring,3.4,No,Express,No,No,,PayPal,Weekly
3532,54,Female,Shoes,Footwear,52.0,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,No,,Cash,Quarterly
3533,61,Female,Pants,Clothing,68.0,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,No,,Credit Card,Annually
3534,50,Female,Sneakers,Footwear,98.0,Texas,L,Yellow,Fall,4.7,No,Standard,No,No,,Venmo,Fortnightly
3535,65,Female,Shoes,Footwear,83.0,Delaware,M,Gray,Fall,3.2,No,Express,No,No,,Cash,Weekly
3536,68,Female,Shorts,Clothing,51.0,Mississippi,M,Red,Summer,5.0,No,Express,No,No,,Debit Card,Monthly
3537,55,Female,Handbag,Accessories,21.0,Minnesota,L,Peach,Spring,4.5,No,Express,No,No,,Venmo,Monthly
3538,57,Female,Handbag,Accessories,92.0,Georgia,M,Gray,Spring,3.5,No,Standard,No,No,,Credit Card,Every 3 Months
3539,56,Female,Shoes,Footwear,63.0,Iowa,S,White,Spring,4.5,No,Store Pickup,No,No,,Venmo,Monthly
3540,29,Female,Jewelry,Accessories,56.0,New York,S,Green,Spring,3.2,No,Express,No,No,,Credit Card,Bi-Weekly
3541,24,Female,Shorts,Clothing,95.0,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,No,,Bank Transfer,Weekly
3542,59,Female,Blouse,Clothing,66.0,Virginia,M,Olive,Winter,4.0,No,Next Day Air,No,No,,PayPal,Annually
3543,62,Female,Coat,Outerwear,28.0,Idaho,S,Olive,Spring,4.2,No,Express,No,No,,Venmo,Weekly
3544,58,Female,Hat,Accessories,83.0,Colorado,M,Blue,Winter,4.1,No,Standard,No,No,,PayPal,Every 3 Months
3545,64,Female,Socks,Clothing,55.0,Wisconsin,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,,Cash,Every 3 Months
3546,48,Female,Sandals,Footwear,28.0,Connecticut,M,Yellow,Spring,3.7,No,2-Day Shipping,No,No,,Debit Card,Annually
3547,60,Female,Scarf,Accessories,79.0,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,No,,Bank Transfer,Bi-Weekly
3548,52,Female,Scarf,Accessories,31.0,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,No,,Credit Card,Annually
3549,63,Female,Blouse,Clothing,37.0,Utah,M,Red,Fall,3.0,No,Standard,No,No,,Debit Card,Fortnightly
3550,44,Female,T-shirt,Clothing,34.0,Oregon,M,Cyan,Summer,3.4,No,2-Day Shipping,No,No,,Bank Transfer,Fortnightly
3551,63,Female,Shoes,Footwear,74.0,West Virginia,S,Orange,Winter,4.8,No,Standard,No,No,,Cash,Weekly
3552,66,Female,Gloves,Accessories,31.0,Montana,L,Black,Spring,2.6,No,Store Pickup,No,No,,Venmo,Weekly
3553,22,Female,Sunglasses,Accessories,66.0,Kentucky,M,Blue,Winter,2.9,No,Next Day Air,No,No,,PayPal,Quarterly
3554,62,Female,Shoes,Footwear,99.0,Minnesota,M,Charcoal,Spring,4.9,No,Free Shipping,No,No,,Bank Transfer,Weekly
3555,39,Female,Dress,Clothing,55.0,Louisiana,M,Indigo,Spring,5.0,No,Free Shipping,No,No,,Credit Card,Fortnightly
3556,25,Female,Blouse,Clothing,23.0,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,No,,Cash,Quarterly
3557,70,Female,Sweater,Clothing,88.0,Arizona,M,Brown,Fall,4.2,No,Express,No,No,,Cash,Bi-Weekly
3558,52,Female,Jacket,Outerwear,26.0,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,No,,PayPal,Every 3 Months
3559,68,Female,Backpack,Accessories,94.0,Alaska,L,Magenta,Summer,4.8,No,Standard,No,No,,Venmo,Quarterly
3560,18,Female,Shorts,Clothing,25.0,Utah,M,Beige,Fall,3.0,No,Next Day Air,No,No,,Venmo,Every 3 Months
3561,18,Female,Socks,Clothing,96.0,Kansas,XL,Violet,Fall,3.5,No,Express,No,No,,Credit Card,Annually
3562,63,Female,Sneakers,Footwear,29.0,North Carolina,L,Black,Spring,3.4,No,Standard,No,No,,Credit Card,Fortnightly
3563,47,Female,Sneakers,Footwear,36.0,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,No,,Bank Transfer,Weekly
3564,43,Female,Blouse,Clothing,90.0,Maine,M,Green,Summer,4.9,No,Standard,No,No,,Credit Card,Every 3 Months
3565,60,Female,Gloves,Accessories,38.0,Illinois,S,Brown,Summer,4.4,No,Free Shipping,No,No,,Venmo,Annually
3566,49,Female,Handbag,Accessories,52.0,Pennsylvania,S,Gray,Spring,4.2,No,Store Pickup,No,No,,PayPal,Monthly
3567,28,Female,Jeans,Clothing,88.0,Alaska,S,Orange,Spring,3.1,No,Next Day Air,No,No,,Venmo,Monthly
3568,32,Female,Scarf,Accessories,56.0,New Mexico,S,Silver,Summer,4.0,No,Next Day Air,No,No,,Credit Card,Monthly
3569,29,Female,Sandals,Footwear,71.0,Arkansas,M,Purple,Spring,4.8,No,Next Day Air,No,No,,PayPal,Quarterly
3570,35,Female,Sandals,Footwear,94.0,Alaska,M,Olive,Fall,3.3,No,Express,No,No,,Bank Transfer,Fortnightly
3571,23,Female,Dress,Clothing,97.0,Louisiana,XL,Teal,Winter,4.7,No,Standard,No,No,,Debit Card,Annually
3572,70,Female,Skirt,Clothing,27.0,North Dakota,M,White,Summer,3.2,No,Standard,No,No,,Bank Transfer,Every 3 Months
3573,23,Female,Shorts,Clothing,28.0,Rhode Island,M,Black,Spring,5.0,No,Standard,No,No,,Credit Card,Monthly
3574,43,Female,Jeans,Clothing,67.0,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,No,,PayPal,Monthly
3575,29,Female,Socks,Clothing,70.0,New York,M,Cyan,Fall,4.9,No,Express,No,No,,Bank Transfer,Quarterly
3576,61,Female,Coat,Outerwear,95.0,Kentucky,M,Violet,Fall,3.7,No,Express,No,No,,Venmo,Bi-Weekly
3577,29,Female,Boots,Footwear,24.0,Maine,L,Yellow,Spring,3.0,No,Express,No,No,,Venmo,Bi-Weekly
3578,66,Female,Belt,Accessories,35.0,Missouri,S,Yellow,Winter,2.6,No,Standard,No,No,,Bank Transfer,Weekly
3579,46,Female,Shoes,Footwear,22.0,Georgia,L,Olive,Winter,2.6,No,Standard,No,No,,Bank Transfer,Quarterly
3580,34,Female,Scarf,Accessories,66.0,Arizona,L,Olive,Fall,4.8,No,Standard,No,No,,Credit Card,Every 3 Months
3581,51,Female,Blouse,Clothing,83.0,New Hampshire,M,Magenta,Summer,3.2,No,2-Day Shipping,No,No,,Cash,Bi-Weekly
3582,26,Female,Dress,Clothing,95.0,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,No,,Credit Card,Weekly
3583,23,Female,Shorts,Clothing,41.0,California,S,Beige,Summer,3.4,No,2-Day Shipping,No,No,,PayPal,Annually
3584,52,Female,Blouse,Clothing,77.0,Arizona,L,Brown,Summer,2.7,No,Store Pickup,No,No,,Credit Card,Every 3 Months
3585,39,Female,Sneakers,Footwear,52.0,Florida,L,Indigo,Fall,4.8,No,Express,No,No,,Debit Card,Monthly
3586,39,Female,Gloves,Accessories,41.0,New York,XL,Gray,Winter,4.1,No,Standard,No,No,,Venmo,Bi-Weekly
3587,33,Female,Hoodie,Clothing,28.0,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,No,,PayPal,Bi-Weekly
3588,33,Female,Sweater,Clothing,90.0,Virginia,S,Violet,Summer,4.4,No,Standard,No,No,,Debit Card,Annually
3589,23,Female,Sunglasses,Accessories,55.0,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,No,,Cash,Annually
3590,31,Female,Belt,Accessories,73.0,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,No,,Cash,Every 3 Months
3591,27,Female,Dress,Clothing,87.0,South Dakota,M,Gray,Fall,2.9,No,2-Day Shipping,No,No,,Venmo,Every 3 Months
3592,48,Female,Jacket,Outerwear,89.0,South Dakota,M,Gold,Winter,3.2,No,2-Day Shipping,No,No,,Bank Transfer,Quarterly
3593,61,Female,Boots,Footwear,82.0,New Jersey,L,Lavender,Spring,4.4,No,2-Day Shipping,No,No,,Venmo,Fortnightly
3594,63,Female,Sandals,Footwear,80.0,Wyoming,M,Black,Spring,4.6,No,Next Day Air,No,No,,PayPal,Monthly
3595,19,Female,Scarf,Accessories,87.0,Alabama,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,,Venmo,Quarterly
3596,21,Female,Blouse,Clothing,41.0,South Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,No,,PayPal,Annually
3597,28,Female,Hoodie,Clothing,83.0,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,No,,Cash,Fortnightly
3598,29,Female,Sunglasses,Accessories,71.0,New Mexico,M,Maroon,Summer,3.1,No,Standard,No,No,,Bank Transfer,Quarterly
3599,23,Female,Hoodie,Clothing,76.0,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,No,,Bank Transfer,Bi-Weekly
3600,37,Female,Scarf,Accessories,34.0,Kansas,S,Peach,Spring,4.6,No,Express,No,No,,Cash,Weekly
3601,67,Female,Dress,Clothing,81.0,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,No,,Cash,Bi-Weekly
3602,34,Female,T-shirt,Clothing,47.0,North Carolina,M,Indigo,Summer,3.0,No,Next Day Air,No,No,,PayPal,Monthly
3603,58,Female,Skirt,Clothing,36.0,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,No,,Debit Card,Quarterly
3604,45,Female,Jeans,Clothing,51.0,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,No,,Cash,Weekly
3605,63,Female,Hoodie,Clothing,86.0,Louisiana,M,Orange,Fall,3.3,No,Standard,No,No,,Debit Card,Annually
3606,68,Female,Jeans,Clothing,41.0,Alabama,M,Gold,Fall,4.3,No,Store Pickup,No,No,,Bank Transfer,Every 3 Months
3607,41,Female,Sandals,Footwear,90.0,Minnesota,XL,Purple,Fall,4.8,No,Express,No,No,,Venmo,Annually
3608,50,Female,Hat,Accessories,93.0,New Mexico,L,Charcoal,Fall,3.3,No,Standard,No,No,,Venmo,Bi-Weekly
3609,24,Female,Gloves,Accessories,56.0,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,No,,Cash,Every 3 Months
3610,21,Female,Socks,Clothing,39.0,New Mexico,M,Cyan,Summer,3.0,No,2-Day Shipping,No,No,,Debit Card,Monthly
3611,18,Female,Jacket,Outerwear,86.0,Texas,XL,Green,Fall,4.8,No,2-Day Shipping,No,No,,Bank Transfer,Fortnightly
3612,63,Female,T-shirt,Clothing,82.0,Washington,M,Silver,Spring,2.9,No,Standard,No,No,,Credit Card,Annually
3613,47,Female,Sandals,Footwear,29.0,Michigan,M,Teal,Summer,3.6,No,Standard,No,No,,Cash,Every 3 Months
3614,58,Female,Hat,Accessories,27.0,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,No,,Venmo,Annually
3615,46,Female,Gloves,Accessories,25.0,Delaware,L,Maroon,Spring,4.7,No,2-Day Shipping,No,No,,Bank Transfer,Annually
3616,35,Female,Dress,Clothing,31.0,California,M,Gold,Winter,4.4,No,Free Shipping,No,No,,Credit Card,Monthly
3617,42,Female,Hoodie,Clothing,23.0,Wisconsin,L,Purple,Winter,3.3,No,Store Pickup,No,No,,Debit Card,Fortnightly
3618,48,Female,Belt,Accessories,47.0,Kentucky,M,Lavender,Fall,4.3,No,Express,No,No,,Debit Card,Monthly
3619,28,Female,Gloves,Accessories,67.0,Nevada,M,Maroon,Fall,4.0,No,2-Day Shipping,No,No,,PayPal,Bi-Weekly
3620,44,Female,Scarf,Accessories,75.0,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,No,,Venmo,Weekly
3621,60,Female,Sandals,Footwear,82.0,Louisiana,M,Turquoise,Summer,2.9,No,Express,No,No,,Credit Card,Fortnightly
3622,38,Female,Sneakers,Footwear,32.0,New Jersey,XL,Silver,Summer,4.0,No,2-Day Shipping,No,No,,Cash,Fortnightly
3623,46,Female,Dress,Clothing,41.0,Wisconsin,M,Purple,Fall,4.3,No,Store Pickup,No,No,,Credit Card,Annually
3624,39,Female,Jewelry,Accessories,89.0,Arkansas,M,Violet,Winter,2.7,No,2-Day Shipping,No,No,,PayPal,Weekly
3625,22,Female,Hat,Accessories,82.0,Texas,XL,Peach,Fall,5.0,No,Store Pickup,No,No,,Bank Transfer,Bi-Weekly
3626,44,Female,Scarf,Accessories,99.0,Illinois,L,Green,Winter,4.4,No,Express,No,No,,PayPal,Weekly
3627,69,Female,Blouse,Clothing,98.0,Mississippi,L,Teal,Fall,3.5,No,Express,No,No,,Venmo,Quarterly
3628,39,Female,Belt,Accessories,54.0,Delaware,M,Silver,Winter,3.3,No,Next Day Air,No,No,,Cash,Every 3 Months
3629,53,Female,Blouse,Clothing,88.0,Georgia,L,Purple,Summer,3.8,No,Free Shipping,No,No,,Credit Card,Monthly
3630,52,Female,T-shirt,Clothing,43.0,Kansas,L,Lavender,Summer,4.5,No,Standard,No,No,,Debit Card,Fortnightly
3631,65,Female,Hat,Accessories,73.0,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,No,,Cash,Weekly
3632,48,Female,Hat,Accessories,50.0,New Jersey,M,Peach,Fall,2.9,No,Store Pickup,No,No,,Credit Card,Monthly
3633,27,Female,Sneakers,Footwear,73.0,Utah,L,Green,Spring,3.2,No,Express,No,No,,Debit Card,Quarterly
3634,39,Female,Gloves,Accessories,51.0,Montana,M,Orange,Spring,2.8,No,Free Shipping,No,No,,Bank Transfer,Bi-Weekly
3635,59,Female,Socks,Clothing,22.0,Ohio,M,Pink,Winter,3.3,No,Standard,No,No,,PayPal,Annually
3636,52,Female,Sandals,Footwear,32.0,Colorado,L,Cyan,Fall,3.3,No,Free Shipping,No,No,,Credit Card,Fortnightly
3637,50,Female,Sandals,Footwear,38.0,California,L,Lavender,Summer,4.2,No,2-Day Shipping,No,No,,Cash,Weekly
3638,32,Female,Boots,Footwear,66.0,Utah,L,Yellow,Winter,3.6,No,Express,No,No,,Credit Card,Fortnightly
3639,40,Female,Backpack,Accessories,20.0,Kansas,M,Olive,Spring,4.6,No,Express,No,No,,PayPal,Bi-Weekly
3640,26,Female,Coat,Outerwear,44.0,Illinois,M,Brown,Summer,3.6,No,2-Day Shipping,No,No,,Venmo,Annually
3641,47,Female,Sunglasses,Accessories,31.0,Minnesota,L,Pink,Spring,4.0,No,Next Day Air,No,No,,PayPal,Monthly
3642,51,Female,Jacket,Outerwear,45.0,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,No,,Bank Transfer,Every 3 Months
3643,47,Female,Dress,Clothing,71.0,Arizona,L,Maroon,Summer,4.4,No,Store Pickup,No,No,,PayPal,Annually
3644,53,Female,Scarf,Accessories,96.0,Tennessee,XL,Magenta,Fall,3.2,No,Standard,No,No,,Debit Card,Annually
3645,35,Female,Blouse,Clothing,32.0,Arkansas,M,Violet,Winter,2.6,No,Next Day Air,No,No,,Venmo,Weekly
3646,38,Female,Backpack,Accessories,90.0,Colorado,L,Silver,Summer,3.4,No,Free Shipping,No,No,,Credit Card,Every 3 Months
3647,69,Female,Jewelry,Accessories,68.0,Nevada,M,Maroon,Spring,5.0,No,2-Day Shipping,No,No,,Debit Card,Fortnightly
3648,47,Female,Shorts,Clothing,45.0,Kansas,M,Gray,Winter,2.9,No,Store Pickup,No,No,,Bank Transfer,Weekly
3649,31,Female,Skirt,Clothing,67.0,New York,M,White,Winter,5.0,No,Free Shipping,No,No,,Cash,Bi-Weekly
3650,68,Female,Skirt,Clothing,57.0,Minnesota,M,Brown,Fall,4.4,No,Standard,No,No,,Credit Card,Fortnightly
3651,51,Female,Jeans,Clothing,60.0,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,No,,PayPal,Annually
3652,20,Female,Handbag,Accessories,32.0,Arizona,M,Yellow,Spring,3.8,No,Express,No,No,,Venmo,Every 3 Months
3653,27,Female,Handbag,Accessories,29.0,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,No,,Debit Card,Monthly
3654,67,Female,Coat,Outerwear,20.0,Minnesota,M,Blue,Spring,3.9,No,Next Day Air,No,No,,Credit Card,Fortnightly
3655,21,Female,Jewelry,Accessories,98.0,Arkansas,M,Green,Winter,3.3,No,Next Day Air,No,No,,Credit Card,Annually
3656,20,Female,Sweater,Clothing,27.0,Wyoming,M,Yellow,Fall,2.9,No,Next Day Air,No,No,,Credit Card,Bi-Weekly
3657,35,Female,Jacket,Outerwear,67.0,North Dakota,XL,Cyan,Spring,3.7,No,2-Day Shipping,No,No,,Credit Card,Monthly
3658,58,Female,Shoes,Footwear,82.0,Alabama,L,Gold,Winter,3.7,No,Express,No,No,,Debit Card,Every 3 Months
3659,28,Female,T-shirt,Clothing,72.0,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,No,,PayPal,Fortnightly
3660,27,Female,Sandals,Footwear,77.0,Illinois,S,Gray,Fall,4.9,No,Store Pickup,No,No,,Bank Transfer,Annually
3661,19,Female,Shoes,Footwear,74.0,Arkansas,L,Indigo,Winter,3.1,No,2-Day Shipping,No,No,,Bank Transfer,Fortnightly
3662,63,Female,Sandals,Footwear,39.0,Kansas,S,White,Winter,3.5,No,Next Day Air,No,No,,Credit Card,Fortnightly
3663,69,Female,Shorts,Clothing,80.0,Rhode Island,M,Indigo,Spring,4.9,No,Next Day Air,No,No,,Debit Card,Weekly
3664,65,Female,Backpack,Accessories,59.0,Florida,M,Green,Summer,4.4,No,Express,No,No,,Credit Card,Weekly
3665,63,Female,Jacket,Outerwear,68.0,Missouri,M,Turquoise,Fall,4.4,No,Store Pickup,No,No,,Debit Card,Fortnightly
3666,28,Female,Socks,Clothing,77.0,North Carolina,M,Peach,Fall,3.4,No,Next Day Air,No,No,,Credit Card,Quarterly
3667,67,Female,Jewelry,Accessories,50.0,Alabama,M,Olive,Winter,3.0,No,2-Day Shipping,No,No,,Cash,Every 3 Months
3668,51,Female,Pants,Clothing,45.0,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,No,,Venmo,Monthly
3669,59,Female,Blouse,Clothing,71.0,Michigan,XL,Magenta,Summer,3.2,No,Store Pickup,No,No,,Venmo,Annually
3670,25,Female,Socks,Clothing,52.0,Washington,S,Silver,Fall,4.6,No,Store Pickup,No,No,,PayPal,Quarterly
3671,31,Female,Shoes,Footwear,50.0,Vermont,S,White,Winter,3.8,No,Free Shipping,No,No,,PayPal,Every 3 Months
3672,62,Female,Handbag,Accessories,66.0,Illinois,L,Pink,Summer,4.8,No,2-Day Shipping,No,No,,Venmo,Quarterly
3673,51,Female,Sandals,Footwear,81.0,New York,S,Pink,Fall,4.5,No,Free Shipping,No,No,,PayPal,Monthly
3674,32,Female,Socks,Clothing,28.0,Rhode Island,M,Pink,Summer,4.2,No,2-Day Shipping,No,No,,Bank Transfer,Fortnightly
3675,35,Female,Handbag,Accessories,65.0,Washington,M,Blue,Winter,2.7,No,2-Day Shipping,No,No,,Venmo,Fortnightly
3676,70,Female,Hat,Accessories,80.0,Virginia,M,White,Winter,4.5,No,Express,No,No,,Bank Transfer,Monthly
3677,19,Female,Jewelry,Accessories,94.0,Wisconsin,S,Teal,Spring,4.9,No,Free Shipping,No,No,,PayPal,Monthly
3678,32,Female,Backpack,Accessories,30.0,Michigan,M,Gray,Fall,2.8,No,Standard,No,No,,Cash,Annually
3679,56,Female,Shirt,Clothing,45.0,Texas,S,Beige,Fall,3.5,No,Standard,No,No,,Bank Transfer,Fortnightly
3680,53,Female,Coat,Outerwear,91.0,Idaho,M,Violet,Summer,2.5,No,Store Pickup,No,No,,Cash,Bi-Weekly
3681,22,Female,Sunglasses,Accessories,36.0,Iowa,S,Blue,Winter,2.9,No,Standard,No,No,,Debit Card,Quarterly
3682,26,Female,Gloves,Accessories,73.0,Connecticut,XL,Magenta,Fall,4.2,No,Next Day Air,No,No,,Debit Card,Monthly
3683,42,Female,Shirt,Clothing,60.0,Wyoming,M,Maroon,Fall,4.6,No,Store Pickup,No,No,,Venmo,Bi-Weekly
3684,30,Female,Socks,Clothing,77.0,Mississippi,M,Purple,Winter,3.0,No,Free Shipping,No,No,,Venmo,Fortnightly
3685,29,Female,Skirt,Clothing,86.0,Pennsylvania,L,Charcoal,Spring,4.4,No,Free Shipping,No,No,,Credit Card,Bi-Weekly
3686,47,Female,Shorts,Clothing,42.0,Tennessee,L,Red,Summer,2.6,No,Standard,No,No,,Cash,Bi-Weekly
3687,59,Female,Sandals,Footwear,70.0,Louisiana,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,,Cash,Bi-Weekly
3688,34,Female,Shirt,Clothing,44.0,Arkansas,L,Lavender,Summer,2.9,No,Next Day Air,No,No,,Bank Transfer,Every 3 Months
3689,52,Female,Sunglasses,Accessories,91.0,West Virginia,L,White,Spring,3.0,No,Next Day Air,No,No,,Cash,Monthly
3690,47,Female,Jewelry,Accessories,30.0,South Carolina,L,Red,Fall,4.5,No,Standard,No,No,,Bank Transfer,Quarterly
3691,24,Female,Blouse,Clothing,23.0,Kansas,S,Violet,Fall,3.7,No,Store Pickup,No,No,,Bank Transfer,Bi-Weekly
3692,63,Female,Sandals,Footwear,21.0,Michigan,XL,Orange,Summer,4.8,No,Next Day Air,No,No,,PayPal,Weekly
3693,59,Female,Coat,Outerwear,34.0,Alabama,L,Turquoise,Spring,4.8,No,Free Shipping,No,No,,Cash,Fortnightly
3694,66,Female,Blouse,Clothing,46.0,South Dakota,M,Violet,Summer,4.7,No,2-Day Shipping,No,No,,Venmo,Weekly
3695,45,Female,Sweater,Clothing,41.0,Rhode Island,M,Blue,Winter,2.6,No,Express,No,No,,PayPal,Bi-Weekly
3696,38,Female,Skirt,Clothing,33.0,Florida,M,White,Fall,4.6,No,Standard,No,No,,Bank Transfer,Fortnightly
3697,63,Female,Blouse,Clothing,48.0,Connecticut,L,Turquoise,Fall,3.4,No,Next Day Air,No,No,,Bank Transfer,Annually
3698,55,Female,Hoodie,Clothing,66.0,Pennsylvania,L,Pink,Winter,3.0,No,Standard,No,No,,Cash,Weekly
3699,25,Female,Skirt,Clothing,54.0,California,XL,Maroon,Spring,4.0,No,2-Day Shipping,No,No,,Venmo,Annually
3700,51,Female,Backpack,Accessories,55.0,Oklahoma,M,Olive,Fall,2.6,No,Store Pickup,No,No,,Bank Transfer,Weekly
3701,28,Female,Handbag,Accessories,84.0,North Dakota,XL,Charcoal,Summer,3.4,No,Store Pickup,No,No,,Bank Transfer,Every 3 Months
3702,46,Female,Sandals,Footwear,66.0,New Mexico,M,Charcoal,Spring,4.5,No,Store Pickup,No,No,,Cash,Annually
3703,58,Female,Shoes,Footwear,65.0,South Carolina,M,Indigo,Spring,2.7,No,Store Pickup,No,No,,Venmo,Weekly
3704,30,Female,Sandals,Footwear,83.0,Michigan,S,Teal,Fall,2.9,No,Standard,No,No,,PayPal,Every 3 Months
3705,68,Female,Sunglasses,Accessories,61.0,Missouri,L,Black,Winter,4.0,No,Store Pickup,No,No,,Credit Card,Quarterly
3706,28,Female,Skirt,Clothing,65.0,Colorado,L,Teal,Summer,3.2,No,Free Shipping,No,No,,Debit Card,Annually
3707,26,Female,Sandals,Footwear,55.0,Kansas,M,Green,Spring,4.0,No,Store Pickup,No,No,,Cash,Bi-Weekly
3708,35,Female,Gloves,Accessories,79.0,Illinois,M,Gold,Fall,3.4,No,2-Day Shipping,No,No,,Venmo,Weekly
3709,40,Female,Hoodie,Clothing,96.0,South Carolina,M,Red,Fall,4.9,No,Express,No,No,,PayPal,Monthly
3710,31,Female,Socks,Clothing,43.0,Utah,M,Silver,Fall,3.6,No,Free Shipping,No,No,,PayPal,Quarterly
3711,60,Female,Jewelry,Accessories,40.0,Hawaii,M,Yellow,Summer,3.6,No,2-Day Shipping,No,No,,Bank Transfer,Fortnightly
3712,69,Female,Hat,Accessories,62.0,Texas,XL,Peach,Fall,3.2,No,Free Shipping,No,No,,Cash,Annually
3713,51,Female,Blouse,Clothing,72.0,Oregon,M,Turquoise,Spring,3.7,No,2-Day Shipping,No,No,,PayPal,Quarterly
3714,49,Female,Shoes,Footwear,87.0,Arizona,M,Peach,Spring,2.6,No,Express,No,No,,Debit Card,Every 3 Months
